	16S_1	16S_106	16S_107	16S_108	16S_109	16S_110	16S_111	16S_112	16S_113	16S_114	16S_115	16S_116	16S_118	16S_119	16S_120	16S_13	16S_130	16S_131	16S_132	16S_142	16S_143	16S_15	16S_154	16S_155	16S_16	16S_166	16S_17	16S_177	16S_178	16S_18	16S_180	16S_189	16S_19	16S_190	16S_2	16S_20	16S_25	16S_26	16S_27	16S_28	16S_29	16S_3	16S_30	16S_31	16S_32	16S_33	16S_38	16S_39	16S_4	16S_41	16S_42	16S_43	16S_44	16S_45	16S_5	16S_57	16S_6	16S_61	16S_62	16S_63	16S_64	16S_65	16S_66	16S_67	16S_68	16S_69	16S_7	16S_74	16S_75	16S_76	16S_77	16S_78	16S_79	16S_80	16S_81	16S_93	inv_soil_10	inv_soil_11	inv_soil_12	inv_soil_13	inv_soil_207	inv_soil_217	inv_soil_37	inv_soil_38	inv_soil_40	nat_soil_F13	nat_soil_F15	nat_soil_F20	nat_soil_F21	nat_soil_F23	nat_soil_F25
16S_115	0.4966134682796835	0.5399112004810029	0.642827653229493	0.5945030978873072	0.7259155834043378	0.5726903846934343	0.5573546598567972	0.6886628005237385	0.6223027831300424	0.7414853465371706	0.0	0.42353382126329187	0.5835465166844501	0.6197996801485752	0.5715862889199536	0.7933430699000883	0.7268205320591588	0.5673594187225286	0.5681561440386201	0.7277349840355899	0.5962365949787609	0.6055989176268975	0.5826569281154715	0.569044760798784	0.7410453838225753	0.5653532340926667	0.8298469387899887	0.5930463890151826	0.5616302390987858	0.7579976251610908	0.5786109487061162	0.5767155780184682	0.7900495527565498	0.5982672690076543	0.5062671207171107	0.6754757307195025	0.4952977611026656	0.5390155008971674	0.5740063668498425	0.5050881820613633	0.6027680217238522	0.6769167436790747	0.7398045605392397	0.836194823384354	0.7245464724579828	0.7361835952289177	0.6777156277448679	0.658894363737885	0.6735410693521748	0.5376217472720236	0.7700660553819098	0.6955179963592019	0.7037076557326133	0.5714876885416388	0.7037936266268663	0.6093381611915077	0.5969088840089767	0.8468032467703562	0.8073094589715621	0.7567987242601096	0.702273547624599	0.811020692082556	0.7180126839187921	0.671936778909417	0.7921848588214182	0.5558244185146045	0.6393046957924309	0.47659613026718994	0.7269579727753436	0.5421336472902787	0.5500718718532835	0.7310957370781005	0.5892711195036621	0.5855661855130605	0.6404818716616345	0.5710566045208119	0.6446233728920078	0.6783399882394342	0.6974791312530884	0.6580895543713708	0.7058039919311976	0.658488106967168	0.6984395239559392	0.7519848139762063	0.6426264246996594	0.6488333894981573	0.6676692550866571	0.6177465008282784	0.6747300465846329	0.8256626387442415	0.7449302107334591
16S_116	0.5184887937687728	0.5451102430947539	0.6511141028784972	0.5708918458136284	0.701199480583987	0.5850113389437839	0.5667909294156661	0.6798037549748454	0.6100601532208438	0.7400478429635633	0.42353382126329187	0.0	0.583466896764194	0.640409312352694	0.6076283452199692	0.8133138735678883	0.7293625144648755	0.5827025564355965	0.5908958787729759	0.7383863277685259	0.5781019873976387	0.5974161490930512	0.5667349857351349	0.5737930665507319	0.7484534473335849	0.5570673589224892	0.8278067820185285	0.5689845526223762	0.6055567895547064	0.7284290519144047	0.628271213275448	0.5802083475574752	0.7621871919868807	0.5579709673360091	0.5582961577980613	0.6686184388530878	0.5425174675311538	0.5722624092767579	0.5887217977792188	0.49899820556471647	0.6007305901169999	0.6649762681742855	0.7245935981743066	0.8173813148658389	0.7229902622667053	0.7236531860949641	0.6536529379239202	0.6689471105217045	0.6382954661757321	0.5835045849603239	0.740279133298887	0.6861535248836669	0.7006551373882156	0.5855126261249672	0.6919050139353002	0.581401793623067	0.62086999869919	0.8439921146837552	0.8039688786594964	0.7483444886208837	0.6916221288293452	0.8019533739885767	0.6987354152796078	0.6736546270917935	0.7885682635825836	0.5625599784091438	0.6618930294379771	0.5244069752261783	0.7118168553561847	0.5071638076418544	0.565681653597309	0.7173337858182514	0.563061093084377	0.5895589458484881	0.6301595418258381	0.5807880527378639	0.6116948207930152	0.6724373864085852	0.6852305108366431	0.6299914837277825	0.691616686581361	0.6713297029478961	0.7164434020265261	0.7535243690879657	0.6755862971722155	0.6565932185203789	0.6489367821296878	0.6117872876161647	0.6473600658152795	0.819349860593373	0.7260635497906501
16S_118	0.5605852115010865	0.6005227935625496	0.7243648864801955	0.560266748520947	0.6891170300667727	0.623358324719628	0.6359106826311731	0.675422035229797	0.536203057339726	0.7323628540739223	0.5835465166844501	0.583466896764194	0.0	0.6555157606133062	0.556974743102853	0.8494978362472664	0.6800413697517596	0.6371018853185751	0.5499407549320955	0.6555227075921614	0.4556028794098548	0.6305216828002728	0.4682556418945098	0.6115290892740034	0.7801760729095449	0.6079844112556968	0.8444975764028242	0.4630596607330499	0.6335664834430323	0.7382267445841473	0.6896550834499802	0.6192627694781091	0.812412273477813	0.5060489300214827	0.5916685571669851	0.6869208532648099	0.5632668770298076	0.6447268275872998	0.7082854480831852	0.6339129916771111	0.71319749797176	0.6266836928457042	0.7984862540726755	0.8640499484458827	0.7349698687862848	0.7653170966171743	0.7042119031416336	0.7380672355192436	0.6316038563537605	0.6381202569308567	0.8021745770195707	0.7630985925920998	0.6946472579215721	0.45970039977014315	0.6947610378150494	0.42438823851406826	0.6909257493650408	0.8762398899367604	0.844807451625002	0.7577709186095345	0.7226178615137365	0.8394554251152356	0.7293410637620797	0.664681766430035	0.8161752146506925	0.5532532619437944	0.7132205207035566	0.5519565999178803	0.7868098898904379	0.5625325435672001	0.5987854215741701	0.7321317149523415	0.5259862761120071	0.59057627069079	0.5840394905302103	0.5567192489876233	0.6107034451474266	0.6061428093505471	0.6662740148151994	0.6192920064575453	0.6523195677102968	0.7332883080036344	0.6755855535720262	0.7718652467834064	0.6840575854842006	0.6751227857831443	0.6710091012986181	0.7042865871648634	0.6898177453145728	0.8625345753193041	0.7702407948408329
16S_119	0.599149517305606	0.551212742738247	0.45707815275054614	0.6688601866221228	0.6670526528304759	0.49223225731675463	0.5188932056900205	0.6116864719348013	0.7100560184618772	0.6242277038552793	0.6197996801485752	0.640409312352694	0.6555157606133062	0.0	0.6800585409391142	0.7024617571791943	0.6776647147131617	0.5249748505416517	0.696719491265146	0.6954164247382582	0.6334859364802123	0.4908434496659755	0.6108624086731327	0.4612842054996283	0.6292032799648493	0.4859360791040248	0.7395471431994334	0.6540823033549121	0.4870633624389852	0.650104314360817	0.5155510238347255	0.5317148866931755	0.6211934416521449	0.6203288449752087	0.5853583374666699	0.6234508880318748	0.6755964043318585	0.513613971098546	0.5916419510359222	0.6022684662008572	0.5736662009719203	0.6871732320955002	0.6992697116856992	0.7443756997513121	0.6397107060273143	0.6261257140001741	0.6385279081238681	0.6319551666935831	0.5983294133648458	0.49447465023346876	0.6212147658390749	0.6184883674621264	0.6510935873359089	0.6784342449925485	0.581086236579369	0.6516317944155676	0.4954861417861538	0.7646289708668723	0.7094358277361879	0.6531030178347865	0.6555858344909609	0.7085821366449877	0.6240604478406355	0.663016016888902	0.6815178605094797	0.6529481057065084	0.5948696673682117	0.5916214538957019	0.6955653083622612	0.6116473545547417	0.5723675117629243	0.6488743753878463	0.6433792844240193	0.4931340217620716	0.6479570370990468	0.6766968117514424	0.5626454153928568	0.6319028698071114	0.6425324905297857	0.6112178989373737	0.5972945816591188	0.4720220352616355	0.6107664429136541	0.6461524701671679	0.6078086930241813	0.5386884048848937	0.6133032366677527	0.6347023779855371	0.6240314710179281	0.730017682430185	0.6563915980959136
16S_120	0.5698015424657772	0.6342992774995145	0.7520624693132004	0.4633140253811378	0.7256351975026631	0.6624891975102866	0.6619678298014214	0.7091275569622935	0.5879508655264474	0.7773350063177921	0.5715862889199536	0.6076283452199692	0.556974743102853	0.6800585409391142	0.0	0.8636626338784571	0.7216718055965445	0.6665306090784315	0.37523782287848817	0.7142099741472825	0.5686097583501135	0.6711588111929053	0.5898338761580885	0.6416695707788147	0.7996053362234773	0.662153375388227	0.8683797616067059	0.5460957390720991	0.6399640107852101	0.7584393450785878	0.7248723066873775	0.6227967957519012	0.8295734356889772	0.5889345754677207	0.6052455782956392	0.7077140819136489	0.5219074502592876	0.6426534366710327	0.7275971231658105	0.648809953851434	0.7316340912363811	0.6783262418002077	0.829581333485773	0.8761123891119532	0.7495531615055969	0.8078128363627092	0.7041979107859728	0.7652126825905123	0.6770357932713466	0.6861170565693128	0.8349347590534696	0.7964459201960455	0.7458106785724461	0.5601519330989579	0.7481574214489647	0.5785060335011344	0.6969710245850389	0.8967385157957045	0.8631595700696183	0.7692022698274865	0.7424656869610621	0.8588265328661443	0.7581829444824276	0.6776227565776801	0.8510531253063116	0.5828977861557363	0.73263293354004	0.5483632935322912	0.821413409233075	0.5747018342488948	0.6344136298580975	0.8007399404409856	0.6190468923550325	0.6623529608330909	0.6264503182385454	0.5439424418985126	0.6733325198919149	0.654827482613563	0.7016787274119504	0.6997956204586646	0.7005586663419229	0.7537833848006431	0.7234746611518396	0.8050149385557245	0.7265173644902146	0.703209603792058	0.6860829392577759	0.7289560645902391	0.7302700485812905	0.8788363054909464	0.7870450781320414
16S_13	0.8324540241482061	0.7942982757297825	0.616755955644158	0.8539725101638695	0.8498964672837312	0.7473650709179362	0.7517568915615764	0.8175743672864253	0.872671771868121	0.7207487854827992	0.7933430699000883	0.8133138735678883	0.8494978362472664	0.7024617571791943	0.8636626338784571	0.0	0.8470695366843617	0.7455924512024792	0.8655963750889759	0.8580393867631037	0.842657574848232	0.710564852715551	0.8299534078122875	0.794604129175927	0.6345869893002422	0.7424543884211767	0.590137597327542	0.8467754452871153	0.7782538699625393	0.7121299533075423	0.6918866578108707	0.8077039442957895	0.6413107443381857	0.8177262881361962	0.78165540560894	0.7207244894483571	0.859799548491127	0.7233856567443457	0.6737861223807418	0.7728737874667472	0.6264521019504564	0.8620492374196553	0.5521135249431649	0.5539849317759243	0.7257212929522551	0.6145514132099991	0.7662456903914907	0.6772593725604046	0.7958023098366579	0.714132278068333	0.5850162192002651	0.6359662909703488	0.7520268404748316	0.860290186548877	0.7219250192348672	0.8552537874397651	0.6733354491602931	0.5986008211080515	0.5240109203845721	0.6954334582335808	0.7250122028815781	0.5719999482581855	0.7139506112069194	0.8041752832014343	0.5987817171085171	0.8381849916912926	0.6343086579073892	0.8065724197608619	0.4944882063658232	0.8034566893920596	0.7321552195738034	0.6447876162842906	0.8279019776245757	0.7425798278790672	0.8286385877810449	0.8679977523031432	0.774192395076169	0.823469362233857	0.7683337201532553	0.7851629316673647	0.7950571641577101	0.6345044904677306	0.7898606629798319	0.7333020252789412	0.6619146976810564	0.7255035654412112	0.7648715712048139	0.6777666983980745	0.7352211139845983	0.45871352410052735	0.6863806146556678
16S_130	0.6917109929774676	0.7004404420946535	0.7342812288282377	0.7189890858909493	0.4302904549452535	0.6671314013076348	0.7024409375134091	0.47813945385759127	0.7322724775775414	0.6809024340604228	0.7268205320591588	0.7293625144648755	0.6800413697517596	0.6776647147131617	0.7216718055965445	0.8470695366843617	0.0	0.689534339942246	0.7147871579520966	0.44080043492174903	0.6838928966543759	0.6850231627224999	0.6940414577246499	0.6625693656187257	0.7891058327492894	0.687685712881646	0.8527403348766601	0.6710854406298407	0.6837985788569522	0.7509065301343435	0.6985236469837451	0.6628037887706832	0.797094862060001	0.6728032185228702	0.707270480442619	0.7120373811259192	0.7359213573800565	0.7044805620915806	0.7469161092364068	0.7449606910304604	0.7484892741005214	0.5836728026374008	0.808695806038525	0.8657495347199929	0.7716566091310832	0.7833158155071798	0.7133098589767766	0.7552898438273672	0.5799304647716087	0.6855186819496217	0.7730154698887911	0.7556441349695974	0.6739358137993782	0.6770236199280014	0.6600886372287292	0.6996488684263612	0.7058818674144386	0.8708769224765474	0.8372019837813769	0.7947522735430514	0.7480703411919915	0.8181879421722393	0.7565351589218916	0.7284995909773505	0.809619886481059	0.7051618034125658	0.7434372829123751	0.6974124937026085	0.7967314164726597	0.6768858895675233	0.6868311167232484	0.78168701401398	0.6977163203965892	0.6703228346174508	0.6015895049965108	0.7147596982606002	0.5790790282500998	0.5971469462876237	0.6232619064651719	0.6015890721638997	0.5204541634497583	0.707147718433516	0.5231316977413837	0.6651204784533641	0.724717157948877	0.6913779301800138	0.7012458723579857	0.7441274404483735	0.7024261221962931	0.854806532912451	0.7733021799400116
16S_131	0.6034045516059392	0.48908029213241827	0.5422578215094876	0.6549336378062766	0.6720479941668607	0.4689842313594971	0.4354549324622628	0.6491955687667433	0.681027632848211	0.6759513561006404	0.5673594187225286	0.5827025564355965	0.6371018853185751	0.5249748505416517	0.6665306090784315	0.7455924512024792	0.689534339942246	0.0	0.6550966388637841	0.694724322309403	0.6258849549409539	0.5357984657183016	0.5995381412725038	0.4909402207696596	0.6785396471211717	0.4728232045941738	0.7908680929806566	0.6095879687212409	0.49098693496177265	0.6922486364976359	0.475142811281369	0.4735861609132701	0.7554687850779231	0.5942963835874904	0.525220287255556	0.601227705915759	0.6655524705300194	0.5529199331680485	0.5478756709836117	0.5764696849270247	0.5223528701102879	0.6868602037949338	0.7058335447397496	0.7811058073538081	0.6715408023332626	0.6868708842857143	0.6120448401021849	0.5868859584791223	0.6292722386251731	0.42720289974826187	0.705305052373515	0.618961722483668	0.6671789050972105	0.6414143090554345	0.6551593434125746	0.6703020169207419	0.4898643143881942	0.8113539006847109	0.7572298624561861	0.6571165413699189	0.635286452670378	0.7641884528383452	0.6449918714398815	0.6242482987936759	0.7364787705903393	0.6228879056572499	0.5946832653607754	0.6192065679603406	0.6739378641715945	0.5533353210157244	0.5779327614142983	0.6856507092633588	0.638343605069458	0.5298724338563618	0.623513298475532	0.6507063640739127	0.5891267316494472	0.6376748463909354	0.6490766117557745	0.6187049910835106	0.6414890303642353	0.5024968515627276	0.6376786776944001	0.6937008808226548	0.5833939519203475	0.5656169958133028	0.5852890987217239	0.5653720078183713	0.5854999673227826	0.7802267399319927	0.7047656016626602
16S_132	0.5517570467852835	0.6238779810971208	0.7545385996851699	0.46862987609411655	0.7337322665191858	0.6575345803425451	0.6735850574896063	0.7045298610756733	0.5816693970034621	0.7835028940244283	0.5681561440386201	0.5908958787729759	0.5499407549320955	0.696719491265146	0.37523782287848817	0.8655963750889759	0.7147871579520966	0.6550966388637841	0.0	0.7046219170757624	0.579364663522903	0.6752905705222874	0.5838740862909323	0.6332800438580204	0.7989246611812194	0.6523427564838481	0.8684091803233125	0.5504952417760057	0.637513806745808	0.7544300271650193	0.7221380340295723	0.6111717999275714	0.8289639545819691	0.5756081673764902	0.6004319591605869	0.7190037768326942	0.5293744432083867	0.6519528449456024	0.7209426825332921	0.6552854770714461	0.7324725419252609	0.6591819586492877	0.8330080869664764	0.8750678107671152	0.7464643919665379	0.8065307097362222	0.6920765194140285	0.7610384895721648	0.6802957339767032	0.6773408029949493	0.8296587616571998	0.7948930324069459	0.7538433399611388	0.5325258614593381	0.7407769642870838	0.5898158330464272	0.7065089440970356	0.8978238213660579	0.8643337831351324	0.7720661219766076	0.7467737413167521	0.8444864387403113	0.7561457589533062	0.6667687114575328	0.8518732417088223	0.5753614498763867	0.7335110540406485	0.5502352387368636	0.818662285012413	0.5705806754312848	0.6152888008697179	0.8067483530202189	0.6166446478272195	0.6471423431730088	0.6144539423679175	0.5256796899173447	0.6669335528023004	0.629657452746918	0.7023711346101986	0.6923721546836696	0.6931641454497658	0.7518877433796842	0.7271507234937934	0.8068484571083715	0.7176043835504761	0.702669339154349	0.6781968412756583	0.7292354278144562	0.7267395229029172	0.8826645681640497	0.7868783985119705
16S_142	0.6809142002041225	0.6954171761644415	0.7523701487542044	0.7098372469728347	0.49716157155093915	0.6804000409596089	0.7060691029219176	0.5224364246401958	0.7254281678182734	0.6999434714962128	0.7277349840355899	0.7383863277685259	0.6555227075921614	0.6954164247382582	0.7142099741472825	0.8580393867631037	0.44080043492174903	0.694724322309403	0.7046219170757624	0.0	0.6834255804416015	0.6956926641085731	0.6763114672510204	0.6567309461574501	0.7943489482433924	0.6931310327035058	0.8635170179320614	0.6561518228501216	0.6755677085574524	0.7539664643755087	0.7262658459462055	0.6610242748937577	0.8135578878100159	0.6765724238216275	0.6959887465883361	0.7236393106843955	0.7186126307165248	0.7036451731545497	0.7547026240153301	0.7336024360531587	0.7524575930494223	0.5582812075655447	0.8280483653772364	0.8776579364341146	0.7691193557526095	0.8048775268083596	0.7011582435014168	0.7740546395191259	0.5837483353050268	0.6936141968590092	0.7871683986980805	0.7752830031207641	0.6893809836070298	0.65953157900814	0.6840347602090633	0.6728169673691073	0.7220403420151155	0.8794453116874846	0.852507162198242	0.7915954835781729	0.7488182559102847	0.827826533912299	0.7643098478857097	0.7182524981396408	0.8293463418017599	0.6955975744937047	0.748520763800323	0.7044359497151811	0.818417732701507	0.6903877568057956	0.6945889735514879	0.78710907631418	0.6805238833731372	0.6837438764435411	0.562143484616318	0.7105646535746606	0.5937272333419722	0.5938344087517673	0.6117447968211208	0.5979276039651056	0.5322091594558859	0.7319754415896109	0.5293778579811587	0.6887926745547199	0.7555766095485887	0.7130147114222972	0.7110425162630848	0.7502493884410499	0.7149083352449498	0.8653686524360351	0.7844952037195967
16S_143	0.5905900254025963	0.6210103380763256	0.701872269560778	0.5771171983750067	0.6688228334680592	0.6411613878934798	0.641972635266201	0.6580689901891723	0.5258218970489608	0.7165412170156464	0.5962365949787609	0.5781019873976387	0.4556028794098548	0.6334859364802123	0.5686097583501135	0.842657574848232	0.6838928966543759	0.6258849549409539	0.579364663522903	0.6834255804416015	0.0	0.6155202789917329	0.44714366810593065	0.6226544445316515	0.7585892798927604	0.609660256767271	0.8241152088576089	0.4435639528713932	0.630181092617413	0.7150969571757847	0.7002681563501263	0.6267151767651102	0.7802908388636315	0.4901573986294085	0.6255128663385183	0.6785884827722686	0.6085458993386534	0.6373928325268937	0.6968846334315377	0.6190811873785917	0.6871872736597598	0.606720975991184	0.7750934520323276	0.8412650256774336	0.7002045389810707	0.7289228723250705	0.6755106947360978	0.7112740895900416	0.5983417741533144	0.6437075916850863	0.7688979712748985	0.7271172697474126	0.6544937282344263	0.5043902016620466	0.6868391745432804	0.47132802875374447	0.6717218208341014	0.853878815488562	0.8231743256374813	0.7322980562138057	0.696844043322765	0.8189838939586855	0.671570125943267	0.6420512238238508	0.7858359883747384	0.5635371418915796	0.690081949283301	0.5608800880147309	0.765583958952603	0.5654305422414507	0.5938316895345873	0.7083893289127324	0.4862991088108939	0.5990904637819323	0.5837012942021604	0.5627312971615044	0.6131488898791506	0.6300691618006927	0.6482154082154843	0.6090835510121224	0.6393953389064995	0.7098148096517167	0.6777652633711068	0.7446550427832299	0.6698179370719523	0.6504769223903389	0.6417108431933227	0.6730475014807799	0.6620916271991734	0.8409320485368973	0.73375229223374
16S_15	0.6086863788093562	0.561548466095885	0.532139665319336	0.6408990052184604	0.6676235433468233	0.5664462672164793	0.4684482099792164	0.6461822717784659	0.6615594343776036	0.6149123992878276	0.6055989176268975	0.5974161490930512	0.6305216828002728	0.4908434496659755	0.6711588111929053	0.710564852715551	0.6850231627224999	0.5357984657183016	0.6752905705222874	0.6956926641085731	0.6155202789917329	0.0	0.581844983417779	0.5586998043200816	0.6736843967523606	0.5330439507939929	0.7372041738328452	0.6167136824264848	0.5743129666310672	0.6063502618396639	0.5223095455595266	0.5734428747197489	0.6870505223882252	0.5832979374427962	0.5632672635930629	0.5746771944761934	0.669141068286387	0.5366208459956922	0.5412422530012924	0.5781305367399342	0.5232662252252857	0.683115510790447	0.6358973894436941	0.7354390242376247	0.6230100230308139	0.6061807230282998	0.6032422098019736	0.5819034898795953	0.5917207189591935	0.504565291930012	0.6754617841069736	0.5873204946594566	0.5663601563093326	0.653596086092532	0.6139520351127717	0.6153305320864624	0.4742981618111304	0.7605177228551206	0.7266791101892445	0.6783875280211557	0.6013597002094914	0.7129878066789445	0.605024715723896	0.6236333406532754	0.6762193642941572	0.6420664651362287	0.5878006289584441	0.5827744785451191	0.626831774175171	0.5805330300865104	0.5548328169082236	0.6193790741322629	0.5889149929095118	0.49258869597244614	0.6394002366936892	0.6633210499968812	0.5633957762070103	0.6146306102722795	0.6095797304094557	0.5923963197317194	0.6093057580505231	0.5679535547532553	0.639246173118786	0.6738036161852992	0.5263579382142057	0.53802279158551	0.5802737978836681	0.5098252408123248	0.5737378430839388	0.7260517785689249	0.611935077118588
16S_154	0.580997854368924	0.5795034268569069	0.6869175342417358	0.5601054419808428	0.6638490975053533	0.5993779491203385	0.6139014975256228	0.6428507401010521	0.552975427375155	0.7216142327572116	0.5826569281154715	0.5667349857351349	0.4682556418945098	0.6108624086731327	0.5898338761580885	0.8299534078122875	0.6940414577246499	0.5995381412725038	0.5838740862909323	0.6763114672510204	0.44714366810593065	0.581844983417779	0.0	0.5938329337762722	0.7354884337510559	0.5710083513442418	0.816904961972245	0.46037045063486565	0.5774352485064405	0.708504251869076	0.6599378861677853	0.5904908554486922	0.766043880686104	0.46698578893177906	0.6069810099948103	0.6454036436135002	0.5861839013124416	0.6050938629003196	0.6575295425345885	0.6069503667187871	0.6609896489644337	0.621257733697703	0.7652373112022787	0.8341345928377897	0.6891251374519485	0.7195980701570173	0.6731758307065027	0.6855857510882274	0.6206950453627326	0.5914054614932854	0.7497095097505398	0.718505686744236	0.6736951193038001	0.4856527966960991	0.6632597876779069	0.4555884841800267	0.6588915636002922	0.851477027929548	0.813286162925027	0.7131496814056726	0.6972533938921658	0.8141792504874455	0.7020680196561931	0.6395715536651845	0.7817662344742135	0.5502162077006529	0.691344411078077	0.5398313773933193	0.761323062441588	0.5620769738362885	0.563308263003775	0.6993814584770934	0.5002317855013803	0.5621615410814693	0.6098653332268155	0.5897784997878144	0.5905962089856652	0.6155862462137286	0.6694941549216689	0.6099038203397521	0.6426004208606427	0.6985824929448622	0.6675389128164559	0.7387354054975188	0.6437198651421078	0.6468549133999449	0.6406231298747711	0.650902924621539	0.6604759245546085	0.8328877416595784	0.742039680917522
16S_155	0.5258025113327565	0.5154636893893997	0.5893656808954132	0.6237042072579955	0.651658746085281	0.4679470454805983	0.517974666169243	0.6067180002560348	0.6477732841324567	0.6981063068273279	0.569044760798784	0.5737930665507319	0.6115290892740034	0.4612842054996283	0.6416695707788147	0.794604129175927	0.6625693656187257	0.4909402207696596	0.6332800438580204	0.6567309461574501	0.6226544445316515	0.5586998043200816	0.5938329337762722	0.0	0.7022314991597934	0.4627189166098544	0.7908382266743581	0.6091089683906951	0.4217139866584008	0.692345828274289	0.5452887460781122	0.45768524104394237	0.731503326119808	0.5951090630901442	0.5136157599254307	0.6180109885185336	0.6210177651238852	0.5331025129448185	0.581636337541239	0.5627144352262291	0.5921660460319449	0.6453102253778334	0.7250943985068745	0.8104957547045252	0.6777068021751435	0.709430832952187	0.5986611062198128	0.6411425340376612	0.5986532019584995	0.496308770295654	0.7181796225419003	0.6471106869504273	0.6615817436237259	0.6222328498233154	0.636400560545256	0.606854181500215	0.5334569482834417	0.8177308224514009	0.7883972773861109	0.6897473981761272	0.6515751048445556	0.7793179404802671	0.6718929585392491	0.6339863882617771	0.7552813541865413	0.5989403303427613	0.6111458228667721	0.567386682045144	0.7173131593924671	0.5567050766432089	0.5823181942238131	0.6942415969032003	0.6048448973754447	0.49992598008328154	0.6087031930926498	0.6213456757283619	0.5557886185499761	0.6060586230427341	0.6150301001582835	0.577768234346466	0.6036081880116838	0.5829309998885868	0.601568231753096	0.7177402982763875	0.6502118534160624	0.5592441974672856	0.6292042579097165	0.6127326711126434	0.6178454270477389	0.8106947899241539	0.7231664386503897
16S_16	0.7642729284531938	0.699217325658233	0.6302254326723442	0.7529474536267197	0.7752676824978516	0.686488340180238	0.700392494265861	0.7089716086369215	0.8097579442097	0.6103494532747373	0.7410453838225753	0.7484534473335849	0.7801760729095449	0.6292032799648493	0.7996053362234773	0.6345869893002422	0.7891058327492894	0.6785396471211717	0.7989246611812194	0.7943489482433924	0.7585892798927604	0.6736843967523606	0.7354884337510559	0.7022314991597934	0.0	0.6607091813448507	0.5678175973100663	0.7924057142568203	0.7093808786977485	0.608069089923489	0.678478063778801	0.7252785982212633	0.5927566346266988	0.7236470972682675	0.7266340417168169	0.5424846599869253	0.8148635126895432	0.6652295413817486	0.6534551275282351	0.7388478890033745	0.6451402026911459	0.7744420456618005	0.6884336708612241	0.5906267598649784	0.5210079244709646	0.6646399986885382	0.5684753577139023	0.6969856301794132	0.6711497244287107	0.6393242755998816	0.6630337551150428	0.6155373059655693	0.6966124042835882	0.8122999949285639	0.6418568937607357	0.7745473259109137	0.6692039697227727	0.5888721997047596	0.5791507884349002	0.45109746980779875	0.5488945381079573	0.5745291697801428	0.5536919250061335	0.6020625296417654	0.5975464019599456	0.8027166718920447	0.5928084835621013	0.7351933019951056	0.5875045180315127	0.7430692761191048	0.6909272220950856	0.5994451593139043	0.7589319834315753	0.6758862345103688	0.7564205499399177	0.8096649735818263	0.6722151809232023	0.7761800763924617	0.621493989779341	0.6991608008587316	0.7155311370780423	0.6163634754310814	0.7262145039064221	0.6469005261243336	0.690101825463793	0.6087589842124919	0.6361329256544774	0.6118809470312045	0.5734402095073682	0.6214170861140877	0.6575535134050623
16S_166	0.5455580714045014	0.4681348058007731	0.5052288451077731	0.6227513672734083	0.6728730173112569	0.44201606556714584	0.46496318649425833	0.6318363221869583	0.6887991810029381	0.6797554117649721	0.5653532340926667	0.5570673589224892	0.6079844112556968	0.4859360791040248	0.662153375388227	0.7424543884211767	0.687685712881646	0.4728232045941738	0.6523427564838481	0.6931310327035058	0.609660256767271	0.5330439507939929	0.5710083513442418	0.4627189166098544	0.6607091813448507	0.0	0.7580072193612973	0.6240012995105505	0.45764098668797487	0.6902360559874055	0.47882649969216	0.48912714784069644	0.6803840195095351	0.6010624198068365	0.5031528485765784	0.5873649930399407	0.619699269244771	0.5363442294758913	0.5575697635219474	0.538369891612825	0.5238776172394354	0.7019588881186336	0.6760786174938843	0.7828700528733168	0.6510352850528669	0.678858907319991	0.6134561761935068	0.591269304393273	0.6088076021850931	0.37487529627146576	0.6754532239461365	0.6048342929747736	0.6797867704087963	0.6400247832798402	0.6483349254886757	0.6306290671857824	0.502053947090758	0.7943580153396631	0.7641214279712233	0.6672815007776235	0.626262069887521	0.7674621474735364	0.6668427772181246	0.6455744769417499	0.7192260694100441	0.6036987438775223	0.5569859428149714	0.5503106891558289	0.6807385777927784	0.5593233573882769	0.5428127055022964	0.6672327639681098	0.6080710434272997	0.4869360341229857	0.6291497666872573	0.6341735065799484	0.5459585253071126	0.6260301555713668	0.6430815209943062	0.5893188125402531	0.6009551166114532	0.5091611820149544	0.6176900685517404	0.6865975267630611	0.6004235914596929	0.5570600538610305	0.62402269633611	0.5624922029358088	0.6346908745449704	0.7664863925759956	0.7176228656464562
