	16S_1	16S_106	16S_107	16S_108	16S_109	16S_110	16S_111	16S_112	16S_113	16S_114	16S_115	16S_116	16S_118	16S_119	16S_120	16S_13	16S_130	16S_131	16S_132	16S_142	16S_143	16S_15	16S_154	16S_155	16S_16	16S_166	16S_17	16S_177	16S_178	16S_18	16S_180	16S_189	16S_19	16S_190	16S_2	16S_20	16S_25	16S_26	16S_27	16S_28	16S_29	16S_3	16S_30	16S_31	16S_32	16S_33	16S_38	16S_39	16S_4	16S_41	16S_42	16S_43	16S_44	16S_45	16S_5	16S_57	16S_6	16S_61	16S_62	16S_63	16S_64	16S_65	16S_66	16S_67	16S_68	16S_69	16S_7	16S_74	16S_75	16S_76	16S_77	16S_78	16S_79	16S_80	16S_81	16S_93	inv_soil_10	inv_soil_11	inv_soil_12	inv_soil_13	inv_soil_207	inv_soil_217	inv_soil_37	inv_soil_38	inv_soil_40	nat_soil_F13	nat_soil_F15	nat_soil_F20	nat_soil_F21	nat_soil_F23	nat_soil_F25
16S_115	0.25457595689941404	0.29369548622197017	0.3233018876548876	0.2891780526757915	0.40715979369798555	0.32331599551168844	0.3215281266344178	0.38116061097638715	0.26853615061719754	0.4483996121346642	0.0	0.16654345142959492	0.30228838805426467	0.32519686521516283	0.26778025353426776	0.4089372902637293	0.4480332955852926	0.2885744476460458	0.2828302610541632	0.4158159572430514	0.29431788181963886	0.2987480381606721	0.3157476912993057	0.30204223085758664	0.39119658335217034	0.26961627287233886	0.46135121189038425	0.30505924689373526	0.27573411016784105	0.45458226514823336	0.3217511871261475	0.2779801115209264	0.5025762651969944	0.3175664805136626	0.27838784448998444	0.419487996847278	0.21825754549169024	0.3128309017665844	0.2798181344586431	0.20390802907744987	0.31172152465729713	0.3646479790461431	0.38611991149743663	0.4857358306876015	0.4248754802432789	0.406415799570551	0.40779175067891477	0.39221957020150716	0.3602272736987292	0.28051288021113097	0.3935513807844578	0.38690797202991667	0.42709530026530884	0.2869210287749867	0.39567348581195777	0.3220801107462761	0.32468793201241736	0.5125694025720482	0.47314894481278663	0.42659241290067407	0.4586890364340423	0.45709815816319704	0.4283184348884443	0.41287905196448677	0.43549024766886596	0.2752760644294204	0.36704740845362943	0.29560097553917264	0.369611826317334	0.31386664308131423	0.29628713751983027	0.36501507414685935	0.2748678101483368	0.31441664906919997	0.34210704307192913	0.24956854199760542	0.3654662248524703	0.32223641465884734	0.3913770511643852	0.34474871272434965	0.3718124611843008	0.38809368896304475	0.425748585476774	0.47075181686616396	0.35583369176541274	0.4048559705188832	0.3981421226213349	0.30161120141649067	0.43029171242923053	0.4412060778536683	0.43071233887558613
16S_116	0.21723013091004148	0.2779031040451911	0.30609998863939136	0.26408727392699166	0.3741796074454596	0.2913760738517034	0.3076618389179004	0.3483612832912977	0.24069980163613566	0.42576432679053666	0.16654345142959492	0.0	0.27999223904588966	0.2941300532519183	0.2630406250359767	0.3724973960420597	0.41690669971830197	0.28759303344796217	0.2673687329587766	0.38634276679570695	0.2639881386472735	0.2570349742881276	0.28072185689911333	0.269332128789693	0.3636023292932202	0.2625066165393799	0.42130441451493683	0.2609000046710279	0.2532063652863653	0.4110261149828	0.3280671978484326	0.2861693787749137	0.4647088046696027	0.27681549783798304	0.23886469479082956	0.3900490230059107	0.2142393040996761	0.2912296938938461	0.2586172287175897	0.17067002804571285	0.28887185133562965	0.32407994579181554	0.34856626330426455	0.44330545911536184	0.4016514302395611	0.3798268845099956	0.3610524499097709	0.37863289901916136	0.32218772081038494	0.2839832296714924	0.3684870147556674	0.34312631675439853	0.39381520223339994	0.24753341217119304	0.3526432556923295	0.2831181656738758	0.2942087776289734	0.47012700044144984	0.43370517949926446	0.3896644263791663	0.4179041984603373	0.4208280323651398	0.38868953780538334	0.38489736282285375	0.4055848618438257	0.24944361050783354	0.33762790597437226	0.2486477635450762	0.3269355312004438	0.25780013677641234	0.26723698678718066	0.3345046988290094	0.23872255483490754	0.2780546040582777	0.2921995337523619	0.22838170541482522	0.31411958037850324	0.30800338544231587	0.34719283933007444	0.3076725312374678	0.34230308062586506	0.34752139129525844	0.3952028081673357	0.45606752610562856	0.33218552858842304	0.3570390954955342	0.362072839856576	0.27695781211996573	0.3955751718006744	0.3925870108268421	0.39288544593687036
16S_118	0.27101444098850236	0.25180984485752245	0.32788190665677486	0.22582583863384725	0.3100594783076786	0.30394081668935685	0.32222542071356036	0.2855258696814224	0.16972471804047032	0.3405734885908193	0.30228838805426467	0.27999223904588966	0.0	0.2876093934310766	0.22074259518445333	0.428137391264926	0.33704031661630557	0.2853307283283622	0.21387228368209657	0.310687247805127	0.164584378174649	0.26618565951621975	0.14912878327795848	0.26018947322950603	0.3366311665043141	0.2891428496263425	0.41993078790047456	0.16282043808945867	0.290185011604477	0.38847182127785496	0.33001590408165205	0.2750943661822528	0.4396231224857634	0.16508862048839104	0.2803882576648258	0.34077927386448403	0.24824512252296668	0.29760737194230186	0.28072832454319047	0.2818482997815003	0.3169772853249538	0.28034936719210196	0.39201540163193793	0.4661104245375395	0.37036749291670457	0.30347037133587756	0.35150715999656007	0.3144642637271662	0.2990219908569459	0.30363073242245603	0.3386918196763388	0.36782460973073394	0.303109079332186	0.15890611829433457	0.29743869277889307	0.1500410264918033	0.3286759869767056	0.47783875704209533	0.4363102198952011	0.36030314179794926	0.3825660286853577	0.4020415024170726	0.36667930711629015	0.35384839181276995	0.38682998831383164	0.1908402339567482	0.32911486365167353	0.2532462829229261	0.37872114287434894	0.2684450633213102	0.23660535292693038	0.29368701809430553	0.16370807223755987	0.26104854618534096	0.25841785149749946	0.23778767930446756	0.2890911810054568	0.25019793338073315	0.30548321504663795	0.28597867154932916	0.27167012988435574	0.3771105862523443	0.31557677024810654	0.3505120977602426	0.2923085363803442	0.34176600095539694	0.342007132650118	0.3175321275503378	0.3482136857738683	0.42393794002558594	0.3706966038500912
16S_119	0.21016037680618302	0.18793776632649892	0.14692238064764573	0.24620503774072147	0.2678990506018104	0.18375127095205387	0.18392972037322625	0.287445899887203	0.28344438367606234	0.29441026988041175	0.32519686521516283	0.2941300532519183	0.2876093934310766	0.0	0.28391564116448753	0.2703440759997804	0.31630494016742766	0.1725906018286624	0.288277084244765	0.3216778921233712	0.263182940258715	0.18607057823291603	0.24335557857809925	0.15673503693735216	0.2866287921380184	0.15862216959303285	0.3451192202894024	0.25441402037451993	0.15166545270243081	0.3119962366738065	0.19990933265839592	0.1818326344603725	0.35067831232911656	0.26281082747467066	0.21302660483578678	0.3042818318032644	0.3155516396057401	0.21227042132213528	0.22437502580992882	0.24738568062723754	0.20273191084657657	0.2989350900241118	0.26357742183482424	0.374361941641729	0.32572114191711427	0.2602478978017758	0.28907247311613526	0.29245702719631816	0.30871861787231525	0.1875009732901155	0.25617100968536305	0.22671470310506456	0.29506180486828065	0.257861931707617	0.2643557847480348	0.2628959299420565	0.17103305368076835	0.3913182081516981	0.3537465018895466	0.3138825679152546	0.3253030159909208	0.3088192282015461	0.3075313842936548	0.3374270132246203	0.3239555338337789	0.25021710014160203	0.23739899563917613	0.26775882448413324	0.24442608191081458	0.2716165533710834	0.24475885276125567	0.22736138178676382	0.2631184428275089	0.16402614100339866	0.2693290229710524	0.32755930686677026	0.28728662255775744	0.2793493963011579	0.3017364540090311	0.30554862483923056	0.27030241575105807	0.22428114280165837	0.3062477451610825	0.3265474341673437	0.25726490116820283	0.24295448970273822	0.2723235530148038	0.2657833822239695	0.3031022380046836	0.273380425362096	0.2947221362883189
16S_120	0.25129964160687773	0.2818133920452328	0.32937999837950277	0.16556756752185092	0.3294228082171916	0.31677028082720476	0.31307822208515446	0.30799097679077914	0.2221841861915523	0.3801826249372391	0.26778025353426776	0.2630406250359767	0.22074259518445333	0.28391564116448753	0.0	0.405937379123952	0.34424964114877177	0.30469643439004573	0.13104693791681615	0.3310675763477871	0.24351897508105702	0.2647041048785734	0.24020485942249356	0.2695571744762924	0.31850503013691445	0.28240245750996773	0.40211806016141655	0.2156941829645243	0.2951031007021993	0.3758538616097031	0.349429395952613	0.29393164728138355	0.4246746352004635	0.23579704186163883	0.2681869249396369	0.32766944023032485	0.2165885253484147	0.29468905171989995	0.28866154039630404	0.26224767228901746	0.2875487352200519	0.29289947944186034	0.3798368620208608	0.43918975066997357	0.3391013157247822	0.36812753649941743	0.3320152138983193	0.37270917041744916	0.30595179985820364	0.32413550345475006	0.37987097818380533	0.35431503903159983	0.34817778867882765	0.20717428642496757	0.32677839299317907	0.23800520135737802	0.322127416507318	0.4616450637830868	0.4181697427299717	0.33717914393428317	0.36945004904888046	0.3944034404825204	0.35898328927181433	0.3272332609516535	0.3832530419914873	0.22804920997202932	0.31864994172408084	0.22911018510464448	0.3553951904372497	0.24665466381473117	0.24563881056236275	0.33558339940551274	0.24079258565395031	0.27654732281327615	0.27382091613648935	0.21363583971435238	0.2994177820820009	0.30502212668104994	0.3186102419458514	0.3092109552587202	0.3106677057421732	0.3635085791699872	0.32996884058914694	0.407450630342713	0.32340364813941364	0.3334447265296417	0.31921396463648394	0.301369865316215	0.3425422570528515	0.402223212905703	0.3674835880263436
16S_13	0.3129760574806898	0.34842519327063187	0.2595109279793814	0.3583314022065831	0.3763678920155569	0.2946895565023184	0.29221482530560994	0.4088334133705861	0.41425385046880886	0.3231461740559547	0.4089372902637293	0.3724973960420597	0.428137391264926	0.2703440759997804	0.405937379123952	0.0	0.39809375410290326	0.3215565786329769	0.4112747244711314	0.41486849968254214	0.4134717289041355	0.28949767048406916	0.38186053641884543	0.31820242547311367	0.3075808102394762	0.29777599053995785	0.30263516163273657	0.38043596231652294	0.3008395314461319	0.31837133035134807	0.2911938973973553	0.3313285715785478	0.3615513027309504	0.3812753423181841	0.2956924842361569	0.32908005716193295	0.4329259294225665	0.3270209522424246	0.3117225117969671	0.33679605422253295	0.24307919719413904	0.3942383566901998	0.2030621871212023	0.3277809756603107	0.3467741275975475	0.2935876038681218	0.31797540163018845	0.3807978673043071	0.40438446625225644	0.3104840974868498	0.2971897280180667	0.24762985936290183	0.33123030644364587	0.4035976584979055	0.3388802540273783	0.3966823772788025	0.27388710114289233	0.3490063210362564	0.3168649582345825	0.32536044061584035	0.3478527504298463	0.2869174065362689	0.3347877154564419	0.36612416775519163	0.3055300007705959	0.3837219062328763	0.2561663684373926	0.3643970053281192	0.17372799698167818	0.36157574793605046	0.33289825065404366	0.27335413639170475	0.3743741189991047	0.2938194075493474	0.3711273126758184	0.4443416374067549	0.3805642452781293	0.4158108907339298	0.37002439659474395	0.4219138961006566	0.40169244540625254	0.2815854873637182	0.39540689292267633	0.4247882743779014	0.3278068655581596	0.2998408136748026	0.3113779375234943	0.30276364216940843	0.3363724591910346	0.21236669410289447	0.31912611769690163
16S_130	0.3092109262145617	0.31886637038091076	0.36510390198695897	0.3062557797842749	0.14359846164079682	0.3089739075123557	0.3281213341143416	0.19657686390525042	0.3462205272353549	0.26768141172966436	0.4480332955852926	0.41690669971830197	0.33704031661630557	0.31630494016742766	0.34424964114877177	0.39809375410290326	0.0	0.3391100668025582	0.32686167793575444	0.15124413890575214	0.3359917282017979	0.3297107163357794	0.3153656471525716	0.2849770234356082	0.33049071759758725	0.3315433676550548	0.40032830538546244	0.3073459028791675	0.33709103749919	0.35740358327938804	0.3738804820124095	0.34626575275096216	0.3863476737259363	0.3053076084644506	0.304413402783985	0.31173320361233775	0.3955643373372376	0.3532069510383314	0.3746763937326609	0.39048886399978017	0.33675793968973994	0.26853659749441217	0.3718404332862658	0.4409887246317625	0.35294217247223386	0.3461807532853534	0.3156993293269382	0.39397977295738945	0.29374849567946454	0.3548656750825084	0.3412473324313413	0.3319752099882213	0.24703063220529778	0.31470322574690673	0.3107897649646498	0.3068969891825797	0.3444091296085044	0.42816649013824404	0.3967259378634313	0.35266536287672506	0.31887563004842695	0.3511564735544727	0.328273643820249	0.34556894955929646	0.3660084075039439	0.32085322277561845	0.30894913883239006	0.3098373186001657	0.37031670380078113	0.3127304649703858	0.34065702131076137	0.32863768614409866	0.347964660906043	0.30848224744794767	0.26587250772101434	0.37593044984493645	0.2830652541607608	0.3323415662380702	0.2739999643318945	0.31682150759477257	0.24803401186016164	0.3502642532062476	0.17680108326546182	0.2560506025567498	0.3454063086893234	0.3028649866136412	0.3279668895594973	0.31340066566411323	0.2982699290056391	0.36324924978579326	0.328922881888093
16S_131	0.23117225486216741	0.14447921198146618	0.15410317784907954	0.2834325802382155	0.29022796181809457	0.17531863368190598	0.16596753516766552	0.3186494855075106	0.28117277716834643	0.3234685135673068	0.2885744476460458	0.28759303344796217	0.2853307283283622	0.1725906018286624	0.30469643439004573	0.3215565786329769	0.3391100668025582	0.0	0.30863261873040304	0.3396127320444917	0.27279025759380177	0.22898339454486785	0.2552504571579208	0.17208285320004646	0.33066106552224095	0.1473549349687558	0.39927523516269636	0.27980183563930056	0.15088386975716248	0.37706504100472243	0.17386550545136814	0.1350671513237155	0.41698941724340505	0.27643247526509496	0.2339872897615953	0.35128271625154317	0.2962755131948983	0.21606577798801274	0.2238154874188121	0.23725606977066743	0.21945432809494567	0.344222537810884	0.3052357805109235	0.4303646846857914	0.36958840516754143	0.28711388286457695	0.3390861105056499	0.2805270179181828	0.35776131512787	0.16633249567514508	0.2655520174941502	0.25817077452777837	0.3176997630468636	0.26645562513746274	0.3143084848284443	0.28376290781243974	0.20799003069704752	0.43224530946449174	0.4076493456535869	0.3642685628430802	0.3578250263556342	0.3719944665041957	0.3452949920587396	0.3737144438833848	0.3786802150081593	0.24141217914317478	0.2859994452748927	0.28814327299387105	0.3056168690217095	0.2889780131063285	0.24692514745353705	0.2770919696845004	0.27298996466482145	0.21537883849853035	0.3071552044549305	0.32871528766089403	0.3303747428609817	0.2877327387504994	0.3541740526292328	0.3401803222051907	0.2864437541092234	0.25732383070785686	0.33866529830819736	0.3373591909684174	0.29671430046215824	0.29917326569577224	0.3288831264682465	0.2650399835943471	0.34223430215809303	0.34353620309130983	0.33989350182119066
16S_132	0.24793187268176486	0.2723865452390204	0.33654425099446544	0.15724498980478702	0.31630304349290034	0.30677316227798734	0.3103901177085014	0.29326888380082317	0.22381359740679588	0.361463325230472	0.2828302610541632	0.2673687329587766	0.21387228368209657	0.288277084244765	0.13104693791681615	0.4112747244711314	0.32686167793575444	0.30863261873040304	0.0	0.3040025228164533	0.224747250844216	0.2700267516493968	0.22677831045246735	0.2519551427193821	0.3235438058350737	0.2847449153570303	0.4102168341321461	0.20042526895926951	0.2877243139344405	0.368509116472186	0.3488415747044967	0.2935059166694778	0.41339065173629885	0.21194526654945384	0.2549090469761188	0.3155669558928886	0.2337605312539212	0.29463878732282367	0.28812133446238103	0.27431476488646594	0.2959024117366257	0.2776569901727726	0.36538021296677786	0.4496595496447565	0.33777787394275116	0.351936319450381	0.31546520816546214	0.36780932201020083	0.2905009377580538	0.32979669343995227	0.3806913134440306	0.3457973521658146	0.32674363629648695	0.19022591060105504	0.31966448579355855	0.2153930218555889	0.31724893065385085	0.4571989357719887	0.4128885731472412	0.3435724229216429	0.34997523056624863	0.3841074579538558	0.3451817497355375	0.3251786355051762	0.37302943373576586	0.2282071163381707	0.29657867160814516	0.2141555683371339	0.3619752347044808	0.23578813172995566	0.250067410548716	0.3173553001363033	0.22626973189363564	0.2736011143965543	0.26277342346291727	0.21321475616440355	0.29085667093641204	0.290390981037698	0.3054150829086853	0.2957056749644157	0.28784402370448364	0.3559396101467499	0.31149051404846906	0.39388940403242184	0.2973297640693784	0.31780761808268404	0.31062741924998194	0.27975283352418556	0.31628902914640156	0.40145684881129856	0.35938021497525624
16S_142	0.2944758554370993	0.30931085781004475	0.3728328088364539	0.29272568866365123	0.158286197836965	0.30456875696166885	0.33430935730774913	0.18545643331790948	0.31980553651926813	0.2934271205848386	0.4158159572430514	0.38634276679570695	0.310687247805127	0.3216778921233712	0.3310675763477871	0.41486849968254214	0.15124413890575214	0.3396127320444917	0.3040025228164533	0.0	0.30957722039580354	0.31854969809193	0.287107530949203	0.27220471754855796	0.3375733296858464	0.329610365299397	0.42109217510711117	0.2714439907183972	0.32059531172338057	0.38091526182601704	0.3779929178761916	0.3452501817568365	0.41762560499889556	0.2952014309385365	0.2962478944948277	0.34036922651635965	0.36425044535866113	0.34828175493273633	0.3542273073102598	0.35969989705743244	0.3428389792849556	0.2363765522985841	0.3834201213780169	0.4629432087374506	0.3692855702565481	0.3570556202020299	0.3369852642616386	0.39346309862594153	0.2641135169216486	0.3606151177270744	0.36183410426962637	0.35245848378866845	0.26233003172676156	0.28188408618881056	0.30017224553614724	0.2692176079885961	0.34697899751315986	0.4481204534556223	0.4246953860267483	0.3623110606705893	0.3454926034730371	0.3741806072579089	0.35802000922026417	0.3606047549001555	0.38974150706316546	0.29526772650977856	0.3192493152750479	0.29090922516331474	0.3836743883434697	0.2836844434481746	0.3253328564891921	0.32937382751306643	0.3132932721616504	0.3143155085660581	0.2356837805396447	0.34410040844993073	0.2530534785436395	0.2961263195998978	0.2618094934028524	0.2743405357148218	0.22642220570872826	0.3531505860888793	0.19580466844742223	0.2943384334058187	0.33055705154557097	0.32748988391826067	0.34654580299334325	0.3142655973930421	0.3239594760480693	0.3992991201905121	0.351256323103311
16S_143	0.2674746513679821	0.23783373611068206	0.30212984664941517	0.23216173701659318	0.29866245082104725	0.27639716965319455	0.2976305151953497	0.2791859616863084	0.16262547369550157	0.3350374411405492	0.29431788181963886	0.2639881386472735	0.164584378174649	0.263182940258715	0.24351897508105702	0.4134717289041355	0.3359917282017979	0.27279025759380177	0.224747250844216	0.30957722039580354	0.0	0.26518871378128317	0.16726499407019854	0.2428418051161403	0.3262973574392567	0.2715407904421123	0.40895129318173196	0.15752826813224233	0.26974155115686177	0.3866780135941079	0.32327310187452873	0.27873791295303146	0.4313589589841124	0.17885975295968023	0.2807777176136293	0.3374291507790452	0.2607875757709294	0.28181140258674037	0.28357047955774256	0.26424019748945643	0.3151187699373886	0.27776642871322504	0.3764943602549717	0.457361070658925	0.3526774441607238	0.29478701262751444	0.329223373825043	0.31836894402873234	0.2782915211029358	0.28988287479289043	0.3327160076146945	0.34622642497376177	0.29734733884699743	0.17655215728152623	0.3037453798758654	0.16309440285543644	0.29928130103729766	0.47338605032404457	0.42561370126600256	0.3500392606525236	0.3543065608573334	0.3814912526463193	0.334322269226046	0.3450370170036269	0.3717369256194599	0.21124351493341487	0.32206841825719174	0.2606367567790199	0.35195917037892815	0.26041978218857015	0.25469408210231276	0.27596773389286056	0.17624728154989683	0.25864147779555147	0.2612565270407468	0.2411520039339335	0.28216780111088186	0.26259455951202615	0.30412984371454904	0.2761601037098429	0.27374869910395566	0.3562466705578576	0.31793077021569366	0.3667590496164913	0.2742546412687499	0.330444361660927	0.33432274637892734	0.3031694015151669	0.3320120473830066	0.40930869927192004	0.3598958508887833
16S_15	0.20364015382045556	0.24486615766998082	0.2206536296788061	0.2201913379733036	0.2795536059684847	0.24576552069133456	0.22553165166123662	0.286213525312494	0.2621309846339105	0.3060811585091846	0.2987480381606721	0.2570349742881276	0.26618565951621975	0.18607057823291603	0.2647041048785734	0.28949767048406916	0.3297107163357794	0.22898339454486785	0.2700267516493968	0.31854969809193	0.26518871378128317	0.0	0.23830073465321897	0.2135992287438925	0.26537231723066457	0.2210835068267195	0.32400085641478027	0.2405834655151734	0.2290143941391239	0.28866006404911054	0.2731668902803516	0.24601853128498752	0.3554687551804584	0.2384285486673881	0.20089550765784178	0.2905775846649573	0.2972898727922999	0.2324653535386902	0.24021385640865733	0.22094783441059676	0.2010781122162077	0.283055744052177	0.2813880631328488	0.35125619817980874	0.29743301506819514	0.25373514381319684	0.2773651256056457	0.3202629098848638	0.2895291733180476	0.24136380566268398	0.2693482427822267	0.24403410598918515	0.28715966206407734	0.25252179088790033	0.24163290860243994	0.2538627807106488	0.21580970462472085	0.36475008783734497	0.32746393243044347	0.29931703067970344	0.29067889199327906	0.29149706005285686	0.2707850177390903	0.2917167161610544	0.3069502996381078	0.2481986664001978	0.24250221105659234	0.24455626818842255	0.2519977735656238	0.235876750059778	0.23405011972167425	0.23202744438972983	0.22546249168810742	0.1579233689539438	0.2485728171573904	0.29788738419899136	0.27754281276802156	0.2734683799195831	0.2787017968625458	0.284338481581057	0.2892781019799483	0.28231285510293946	0.3178363555138312	0.34186836226319955	0.29127790947556204	0.25829852381889856	0.25814762731482316	0.2451834377556073	0.2770956089176796	0.2922245640821548	0.26473487547748237
16S_154	0.23603022149193054	0.2193237347411664	0.28280632585822146	0.21137078950772115	0.27329129487325865	0.2660053658178015	0.2749351951249213	0.2676620256146826	0.2045070042413559	0.31116752462652436	0.3157476912993057	0.28072185689911333	0.14912878327795848	0.24335557857809925	0.24020485942249356	0.38186053641884543	0.3153656471525716	0.2552504571579208	0.22677831045246735	0.287107530949203	0.16726499407019854	0.23830073465321897	0.0	0.23219281070796946	0.32558681069142825	0.25679030813929027	0.3995668940657754	0.15973757399491237	0.24227918808577745	0.37170146334866816	0.2934728335297742	0.25101997456911807	0.4145653481477821	0.16506092266765007	0.24402107998530284	0.3279897549840755	0.26639081569160644	0.2609523131573923	0.25363093761928174	0.2637418876179131	0.2717608824095867	0.28112701826267067	0.3419401154556371	0.44528016383473573	0.35449962063558127	0.26887226047541607	0.33444756449365176	0.2914713378977529	0.2951377912997958	0.2766075902690507	0.3169840664032573	0.31496067606435524	0.27814962051877046	0.16885501806574368	0.27202126314282715	0.15476446692259696	0.29091530998675796	0.4507870384472489	0.42176936714874136	0.3508647149553864	0.3536788971621168	0.3725505712271323	0.3417937108922882	0.3450579965883213	0.3695050967762747	0.1819670257467035	0.2895891005462107	0.2327417950187187	0.3354344464784723	0.23426063205161163	0.23209656062891207	0.24515186081318383	0.16923407474267188	0.23830628861761022	0.2532839343062847	0.26024646623531766	0.2746744683315622	0.24267914668897786	0.2913687882458959	0.272923442961528	0.2519281847247914	0.3289955858138644	0.2996018625275448	0.32999541595045445	0.25876718637106044	0.31043732398621143	0.33287555441555494	0.27653679368972356	0.32721462594593165	0.3832999106526336	0.3474748817321722
16S_155	0.18161291970260285	0.15717170837779837	0.19272460875195283	0.23269088279842418	0.2486256399140383	0.13568578343218543	0.18683315524821173	0.24778660331811125	0.2534957062303902	0.3045122173145481	0.30204223085758664	0.269332128789693	0.26018947322950603	0.15673503693735216	0.2695571744762924	0.31820242547311367	0.2849770234356082	0.17208285320004646	0.2519551427193821	0.27220471754855796	0.2428418051161403	0.2135992287438925	0.23219281070796946	0.0	0.29556276672053466	0.1581328292181314	0.3567246436329497	0.2205341478327736	0.1387797168587217	0.32729450403465277	0.2118215879476196	0.18657474025219933	0.3604351971891149	0.24419077893024704	0.18100959533848213	0.299598094048805	0.28016107550548364	0.21545542324849273	0.24029786493830194	0.23714111867475224	0.21916993589719982	0.2576387669389243	0.2625907220227368	0.3975307240795761	0.3343847264876939	0.2698068440904295	0.26276932437570893	0.28173823685564126	0.2798590531795225	0.18968912141897182	0.27909561637841407	0.20965705912669347	0.2651240492786309	0.2214950578960908	0.27162241333954174	0.2365816329546883	0.18123960522567192	0.3940256082117773	0.3671010180058604	0.3261079978256155	0.3103705582450159	0.32339778497139615	0.3095724118115548	0.32658576424427105	0.3357669136299487	0.22417993077898776	0.24272339551604208	0.2359862320535332	0.29383184633171694	0.229033935914874	0.25094129462137094	0.26309554757631753	0.2404645923319744	0.16600121142410065	0.24377687522315392	0.2871765772230291	0.24935626683797601	0.25351561123924066	0.28154875448427835	0.27195859183702104	0.2449965975840963	0.2178683364328711	0.2638867937583306	0.33929088922094597	0.2741669306290583	0.2528390542290108	0.28451724527963396	0.23400836313185575	0.2932470812498753	0.31049524722147137	0.30819561695771436
16S_16	0.3157841175516915	0.32480094936973414	0.321211554100003	0.2801196208059721	0.3233404516101064	0.33835918483012417	0.33830663692670854	0.301453167384616	0.317678637776821	0.25641127794537805	0.39119658335217034	0.3636023292932202	0.3366311665043141	0.2866287921380184	0.31850503013691445	0.3075808102394762	0.33049071759758725	0.33066106552224095	0.3235438058350737	0.3375733296858464	0.3262973574392567	0.26537231723066457	0.32558681069142825	0.29556276672053466	0.0	0.31629225634384206	0.2159844613442126	0.2954087567130348	0.3412992955311134	0.2374180982116454	0.36825785043899495	0.3462133309920475	0.278205136146158	0.2929562249262266	0.30791790527984564	0.21223015895606315	0.3960811380784821	0.3417082307330755	0.3381654986260057	0.35214290669141146	0.3062262470749084	0.27312613067914254	0.34340934045201343	0.27516627748499184	0.18020324580725788	0.2946831731884199	0.22498732680312652	0.37443412378044905	0.2790795499744107	0.33525194797465196	0.3272306072337741	0.31114654658604646	0.2807001332882136	0.338488194614192	0.2430282389518756	0.31297940710037464	0.32975164530954765	0.3051064997651541	0.24460513018414018	0.13233973609451818	0.2534362587754079	0.2136946777773734	0.2404934396287504	0.20414592317896565	0.20326630581901348	0.36304055937594415	0.29643219453633013	0.3350668562538782	0.2521129436717367	0.31914725081731493	0.31488103245763127	0.26188513234625865	0.31044107584799596	0.2711210494910323	0.2873957436867785	0.3641895942742698	0.28403255083936285	0.3632823839099249	0.2583336257151957	0.3148629828396901	0.32267944419513755	0.34766942739581896	0.3066235227492962	0.35397559481460095	0.35953762557299107	0.21750121694445845	0.19305138809434888	0.33792852307989635	0.22267947726144963	0.2673866413618061	0.2546641039912504
16S_166	0.2208279913733381	0.1469156498042602	0.1540911288157097	0.26456417613636557	0.29330877174770714	0.17911224544774165	0.17333984648346842	0.30929210760728	0.27830102674068036	0.35321682789813624	0.26961627287233886	0.2625066165393799	0.2891428496263425	0.15862216959303285	0.28240245750996773	0.29777599053995785	0.3315433676550548	0.1473549349687558	0.2847449153570303	0.329610365299397	0.2715407904421123	0.2210835068267195	0.25679030813929027	0.1581328292181314	0.31629225634384206	0.0	0.3743941718459862	0.2810261327159044	0.1388384433034733	0.3667233863366929	0.18196124024711047	0.1474795286779436	0.39971730468400535	0.2785731771134325	0.21689035753704447	0.3372694022561073	0.27759006705023104	0.22911521451822162	0.23365865302552508	0.21993292150959123	0.21373575796671582	0.3279591939226091	0.2839395573579738	0.4083985408921192	0.3633598081238185	0.30972252674163264	0.3095341267905666	0.30308717657972034	0.3376389804178794	0.15717438793332636	0.2977094115384481	0.23969890501477484	0.3208733322359537	0.2561181849719843	0.3228640153530802	0.28327473921029594	0.16719133872555977	0.4248113709448299	0.3942523922680551	0.3495966107396174	0.34308331453515195	0.3674438444948384	0.3426438321943435	0.3615552952279914	0.3639476868995975	0.2436374988966756	0.27034725843779106	0.26444246289202955	0.2798116746324488	0.26811927227262344	0.26098179881723405	0.2777593153804485	0.2716255177571765	0.19197365881695463	0.29232894362468154	0.3092066185099012	0.30357148422798613	0.29201116563514673	0.3343380351414482	0.31991411963732574	0.2913376381296945	0.22018558469138735	0.3236426891132305	0.37317284880682433	0.28490852685033274	0.2870660348319355	0.324132233286872	0.2636358162798968	0.33528307220436665	0.3069576743723244	0.3400566467917258
